file	parsed
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	"Under this construction of the statute, which is undoubtedly sound, there is no difficulty in deciding this case.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	While it is a chancery cause, the same principles must govern it, though it may require a little more care in determining when it could be first tried.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	It appears by a stipulation in the case that the first Monday in every month is the beginning of a new term of the Superior Court of Cook County, from which this suit was removed.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	It Page 88 also appears that the suit was brought to the September term, 1883, of that court, and the defendants, who were the removing party and are also appellants here, obtained an extension of time by order of the court for thirty days from September 20, to answer the original bill, and like time was granted to the defendants in a cross-bill to answer that.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	This time was extended afterwards in both cases by agreement of counsel until January 11, 1884, and on that day they were filed.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	The application for this removal was made in the February term, 1884.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	It thus appears that, including the appearance term at which the case might have been tried, if appellant had answered according to rule instead of obtaining an extension of thirty days by order of the court, there were five terms of the court at which the motion could have been made for removal, in which no such motion was made.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	We see no reason why this case was not triable at any of those terms according to the due course of proceedings in such cases.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	The only reason why it was not so tried, was the time beyond that of the usual course prescribed by rule, which was obtained by order of the court or by agreement of the parties.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	The case was certainly triable at the January term, after the answers were all in, for it could have been then tried on bill and answer, or the plaintiff have been forced to file replication, which could have been done instanter.
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	The decree of the Circuit Court remanding the case to the State court is affirmed .
supreme_court_of_the_united_states/documents/537e17b44effc621.xml	Page 89
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	OPARAJI v. ATLANTIC CONTAINER LINE, 10-7851 (U.S. 2-22-2011) 131 S.Ct.
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	1554 MAURICE OPARAJI v. ATLANTIC CONTAINER LINE, ET AL No. 10-7851 February 22, 2011.
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	The motion of petitioner for leave to proceed in forma pauperis is denied.
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	Petitioner is allowed until March 15, 2011, within which to pay the docketing fee required by Rule 38(a) and to submit a petition in compliance with Rule 33.1 of the Rules of this Court.
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	Justice Sotomayor took no part in the consideration or decision of this motion.
supreme_court_of_the_united_states/documents/48115b815fb77236.xml	Page 3
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	TEJEDA-ROBLES v. U.S., 537 U.S. 939 (2002) TEJEDA-ROBLES v. UNITED STATES.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	CERTIORARI TO THE UNITED STATES COURT OF APPEALS FOR THE NINTH CIRCUIT.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	No. 02-6085.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	October 7, 2002.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	C.A.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	9th Cir. Certiorari denied.
supreme_court_of_the_united_states/documents/8b884d82232c4283.xml	Reported below: 35 Fed. Appx. 657.
supreme_court_of_the_united_states/documents/a8053999230be7d2.xml	ANDERSON v. CALIFORNIA, 07-8892 (U.S. 3-24-2008) 128 S.Ct.
supreme_court_of_the_united_states/documents/a8053999230be7d2.xml	1710 KELVIN R. ANDERSON v. CALIFORNIA No. 07-8892 March 24, 2008.
supreme_court_of_the_united_states/documents/a8053999230be7d2.xml	The petitions for writs of certiorari are denied.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	GUSTAFSON v .
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	FLORIDA, 414 U.S. 260 (1973) 94 S.Ct.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	488 GUSTAFSON v .
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	FLORIDA CERTIORARI TO THE SUPREME COURT OF FLORIDA No. 71-1669.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Argued October 9, 1973 Decided December 11, 1973  During the course of a patdown search of the person of petitioner, who had been arrested for not having his driver's license in his possession, the arresting officer seized marihuana cigarettes, for the unlawful possession of which petitioner was subsequently tried and convicted.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	The State Supreme Court upheld the conviction, concluding that the search leading to the discovery of the marihuana, which was used as evidence in petitioner's trial, was not unreasonable.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Held: The full search of the person of the suspect made incident to a lawful custodial arrest did not violate the Fourth and Fourteenth Amendments, United States v. Robinson, ante , p. 218, and it is of no constitutional significance that, contrary to the situation in Robinson , police regulations did not require that petitioner be taken into custody or establish the conditions under which a full-scale body search should be conducted, nor, as in Robinson , is it relevant that the arresting officer had no subjective fear of petitioner or suspicion that he was armed, since it is the fact of custodial arrest that gives rise to the authority to search.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Pp. 263-266.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	258 So.2d 1 , affirmed.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	REHNQUIST, J., delivered the opinion of the Court, in which BURGER, C. J., and STEWART, WHITE, BLACKMUN, and POWELL, JJ., joined.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	STEWART, J., post , p. 266, and POWELL, J., ante , p. 237, filed concurring opinions.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	MARSHALL, J., filed a dissenting opinion, in which DOUGLAS and BRENNAN, JJ., joined, post , p. 267.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	James M. Russ argued the cause for petitioner.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	With him on the brief was Michael F. Cycmanick .
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Barry Scott Richard , Deputy Attorney General of Florida, argued the cause for respondent.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	On the brief were Robert L. Shevin , Attorney General, and Nelson E .
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Page 261 Bailey and C. Marie Bernard , Assistant Attorneys General.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	[fn*] [fn*] Page 261 Briefs of amici curiae urging affirmance were filed by Evelle J. Younger , Attorney General, Edward A. Hinz, Jr.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	, Chief Assistant Attorney General, William E. James , Assistant Attorney General, and Robert R. Granucci and Sanford Svetcov , Deputy Attorneys General, for the State of California, and by William J. Scott , Attorney General, and James B. Zagel and Jayne A. Carr , Assistant Attorneys General, for the State of Illinois.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	MR. JUSTICE REHNQUIST delivered the opinion of the Court.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner James Gustafson was convicted in a Florida trial court for unlawful possession of marihuana.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	At his trial the State introduced into evidence marihuana which had been seized from him during a search incident to his arrest on a charge of driving without possession of an operator's license.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	The District Court of Appeal of Florida, Fourth District, reversed petitioner's conviction, holding that the search which had led to the discovery of the marihuana was unreasonable under the Fourth and Fourteenth Amendments.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	243 So.2d 615 (1971).
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	The Supreme Court of Florida in turn reversed that decision, 258 So.2d 1 (1972), and petitioner sought certiorari in this Court.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	We granted certiorari, 410 U.S. 982 (1073), and set the case for argument with No. 72-936, United States v. Robinson , also decided today, ante , p. 218.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	For the reasons set forth below, we affirm the judgment of the Supreme Court of Florida.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	At approximately 2 a. m., on January 12, 1969, Lieutenant Paul R. Smith, a uniformed municipal police officer of Eau Gallie, Florida, was on a routine patrol in an unmarked squad car when he observed a 1953 white Cadillac, bearing New York license plates, driving Page 262 south through the town.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Smith observed the automobile weave across the center line and back to the right side of the road "three or four" times.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Smith testified that he observed the two occupants of the Cadillac look back; after they apparently saw the squad car, the car drove across the highway and behind a grocery store, and then headed south on another city street.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	At that point Smith turned on his flashing light and ordered the Cadillac over to the side of the road.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	After stopping the vehicle, Smith asked petitioner, the driver, to produce his operator's license.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner informed Smith that he was a student and that he had left his operator's license in his dormitory room in the neighboring city of Melbourne, Florida.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner was then placed under arrest for failure to have his vehicle operator's license in his possession.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	It was conceded by the parties below and in this Court that the officer had probable cause to arrest upon learning that petitioner did not have his license in his possession, and that he took petitioner into custody in order to transport him to the stationhouse for further inquiry.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	[fn1] Smith then proceeded to search the petitioner's person.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Smith testified that he patted down the clothing of the petitioner, "outside and inside, I checked the belt, the shirt pockets and all around the belt, completely around inside.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	" Upon completing his patdown, he testified, he placed his hand into the left front coat pocket of the coat petitioner was wearing.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	From that pocket he extracted a "long chain" and a Benson and Hedges cigarette box.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Smith testified that he then "opened [the cigarette box] and it appeared there were marihuana cigarettes in the box.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	[fn2] I had been shown this in training Page 263 at the police department and these appeared to be marihuana to me.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	" I Petitioner urges that there could be no evidentiary purpose for the search conducted by Smith, and therefore the authority to search for weapons incident to a lawful arrest is controlled by the standards laid down in Terry v. Ohio , 392 U.S. 1 (1968).
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner contends that this case is different from United States v. Robinson, ante , p. 218, in that petitioner had experienced no previous encounters with the officer in this case, and the offense for which he was arrested was "benign or trivial in nature," carrying with it no mandatory minimum sentence as did the offense for which Robinson was arrested.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner points out that here, unlike Robinson , there were no police regulations which required the officer to take petitioner into custody, nor were there police department policies requiring full-scale body searches upon arrest in the field.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Petitioner also points to the fact that here, as in Robinson , the officer expressed no fear for his own well-being or for that of others in dealing with the petitioner.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	We have held today in United States v. Robinson that "[i]t is the fact of the lawful arrest which establishes the Page 264 authority to search, and .
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	in the case of a lawful custodial arrest a full search of the person is not only an exception to the warrant requirement of the Fourth Amendment, but is also a `reasonable' search under that Amendment.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	" Ante , at 235.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Our decision in Robinson indicates that the limitations placed by Terry v. Ohio, supra , on protective searches conducted in an investigatory stop situation based on less than probable cause are not to be carried over to searches made incident to lawful custodial arrests.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	We stated in Robinson: "The justification or reason for the authority to search incident to a lawful arrest rests quite as much on the need to disarm the suspect in order to take him into custody as it does on the need to preserve evidence on his person for later use at trial.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Agnello v. United States , 269 U.S. 20 (1925); Abel v. United States , 362 U.S. 217 (1960).
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	The standards traditionally governing a search incident to lawful arrest are not, therefore, commuted to the stricter Terry standards by the absence of probable fruits or further evidence of the particular crime for which the arrest is made.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	" Ante , at 234.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Neither Chimel v. California , 395 U.S. 752 (1969), nor Peters v. New York , 392 U.S. 40 (1968), relied upon by petitioner, purported to limit the traditional authority of the arresting officer to conduct a full search of the person of an arrestee incident to a lawful custodial arrest.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	United States v. Robinson, ante , at 225-226, 228-229.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Indeed, as our decision in Robinson indicates, not only has this been established Fourth Amendment law since the decision in Weeks v. United States , 232 U.S. 383 (1914), but it was also the rule both at common law and in the early development of American law.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	United States v. Robinson, ante , at 230-233.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Page 265 Though the officer here was not required to take the petitioner into custody by police regulations as he was in Robinson , and there did not exist a departmental policy establishing the conditions under which a full-scale body search should be conducted, we do not find these differences determinative of the constitutional issue.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	Id. , at 223 n. 2.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	[fn3] It is sufficient that the officer had probable cause to arrest the petitioner and that he lawfully effectuated the arrest and placed the petitioner in custody.
supreme_court_of_the_united_states/documents/f65840bf937f3f90.xml	In addition, as our decision in Robinson makes clear, the arguable absence of "evidentiary" purpose for a search incident to a lawful arrest is not controlling.
